cell_current,count,lux,old_voltage,sensor,time,voltage,wifi_count
276.1421203613281,327,983.3333129882812,3.471773386001587,Z2,2020-02-04T21:05:29Z,3.477825164794922,10
276.1421203613281,328,984.1666259765625,3.477825164794922,Z2,2020-02-04T21:10:29Z,3.477825164794922,10
277.1573791503906,329,985.8333129882812,3.477825164794922,Z2,2020-02-04T21:15:29Z,3.483877182006836,10
277.1573791503906,330,988.3333129882812,3.483877182006836,Z2,2020-02-04T21:20:30Z,3.483877182006836,10
277.1573791503906,331,985.8333129882812,3.483877182006836,Z2,2020-02-04T21:25:30Z,3.491946220397949,10
277.1573791503906,332,987.4999389648438,3.491946220397949,Z2,2020-02-04T21:30:31Z,3.4979982376098633,10
277.1573791503906,333,990.8333129882812,3.4979982376098633,Z2,2020-02-04T21:35:31Z,3.5040500164031982,10
278.1725769042969,334,988.3333129882812,3.5040500164031982,Z2,2020-02-04T21:40:32Z,3.5040500164031982,10
277.1573791503906,335,986.6666259765625,3.5040500164031982,Z2,2020-02-04T21:45:32Z,3.5101020336151123,10
277.1573791503906,336,987.4999389648438,3.5101020336151123,Z2,2020-02-04T21:50:32Z,3.5181713104248047,10
276.1421203613281,337,984.9999389648438,3.5181713104248047,Z2,2020-02-04T21:55:33Z,3.5181713104248047,10
276.1421203613281,338,986.6666259765625,3.5181713104248047,Z2,2020-02-04T22:00:33Z,3.5242230892181396,10
273.096435546875,339,977.4999389648438,3.5242230892181396,Z2,2020-02-04T22:05:34Z,3.5302751064300537,10
274.1116943359375,340,976.6666259765625,3.5302751064300537,Z2,2020-02-04T22:10:34Z,3.5363268852233887,10
274.1116943359375,341,977.4999389648438,3.5363268852233887,Z2,2020-02-04T22:15:35Z,3.5363268852233887,10
274.1116943359375,342,978.3333129882812,3.5363268852233887,Z2,2020-02-04T22:20:35Z,3.5363268852233887,10
274.1116943359375,343,979.9999389648438,3.5363268852233887,Z2,2020-02-04T22:25:35Z,3.5423789024353027,10
274.1116943359375,344,979.9999389648438,3.5423789024353027,Z2,2020-02-04T22:30:36Z,3.550447940826416,10
274.1116943359375,345,980.8333129882812,3.550447940826416,Z2,2020-02-04T22:35:36Z,3.550447940826416,10
274.1116943359375,346,981.6666259765625,3.550447940826416,Z2,2020-02-04T22:40:37Z,3.55649995803833,10
275.12689208984375,347,980.8333129882812,3.55649995803833,Z2,2020-02-04T22:45:37Z,3.562551736831665,10
274.1116943359375,348,979.1666259765625,3.562551736831665,Z2,2020-02-04T22:50:38Z,3.562551736831665,10
274.1116943359375,349,976.6666259765625,3.568603754043579,Z2,2020-02-04T22:55:38Z,3.568603754043579,10
273.096435546875,350,975.8333129882812,3.568603754043579,Z2,2020-02-04T23:00:38Z,3.5766727924346924,10
272.08123779296875,351,974.1666259765625,3.5766727924346924,Z2,2020-02-04T23:05:39Z,3.5766727924346924,10
273.096435546875,352,977.4999389648438,3.5827248096466064,Z2,2020-02-04T23:10:39Z,3.5887765884399414,10
274.1116943359375,353,979.9999389648438,3.5887765884399414,Z2,2020-02-04T23:15:40Z,3.5887765884399414,10
273.096435546875,354,977.4999389648438,3.5887765884399414,Z2,2020-02-04T23:20:40Z,3.5887765884399414,10
272.08123779296875,355,974.1666259765625,3.5887765884399414,Z2,2020-02-04T23:25:41Z,3.5948286056518555,10
272.08123779296875,356,975.8333129882812,3.5948286056518555,Z2,2020-02-04T23:30:41Z,3.5948286056518555,10
273.096435546875,357,977.4999389648438,3.5948286056518555,Z2,2020-02-04T23:35:41Z,3.6008803844451904,10
273.096435546875,358,974.9999389648438,3.6008803844451904,Z2,2020-02-04T23:40:42Z,3.6008803844451904,10
